id,nama,age,gender,harga_beli,kind_of_food,restaurant,delivery_time,friends,jumlah_klik_produk_tertentu,latitude,longitude,latitude_restaurant,longitude_restaurant,review
4655,User4655,22,Male,40.09,Healthy,JCo,62.28773781,372,7,-6.123578,106.740922,-6.200214681,106.8234153,"Poor quality, not worth the money."
4656,User4656,33,Female,21.24,Dessert,Burger King,55.87930495,183,3,-6.179572,106.749781,-6.194020442,106.8497223,"Terrible experience, food was awful."
4657,User4657,53,Female,89.81,Fast Food,Mi Gacoan,46.10006251,422,8,-6.133707,106.733987,-6.17657643,106.8054332,"Poor quality, not worth the money."
4658,User4658,58,Female,8.48,Fast Food,Starbucks,8.120173599,6,18,-6.199005,106.827185,-6.184808705,106.8234289,"Excellent taste, worth every penny!"
4659,User4659,20,Female,81.99,Dessert,Starbucks,30.4607201,401,8,-6.129974,106.818145,-6.184808705,106.8234289,"Terrible experience, food was awful."
4660,User4660,25,Male,35.08,Beverage,Burger King,24.20234731,213,10,-6.155293,106.870103,-6.194020442,106.8497223,Very tasty and well-prepared.
4661,User4661,28,Female,12.37,Beverage,KFC,43.4646732,126,7,-6.180367,106.897876,-6.192915894,106.820339,"Not worth the price, very disappointing."
4662,User4662,45,Male,39.08,Dessert,Starbucks,40.10197477,414,10,-6.122347,106.860255,-6.184808705,106.8234289,"Excellent taste, worth every penny!"
4663,User4663,31,Female,36.13,Fast Food,McDonald's,8.221599157,113,0,-6.188799,106.857613,-6.191438909,106.8429918,"Great food, definitely coming back."
4664,User4664,30,Male,46.18,Beverage,JCo,34.28775653,110,14,-6.159615,106.870249,-6.200214681,106.8234153,The food was bland and tasteless.
4665,User4665,53,Male,42.1,Beverage,Mi Gacoan,51.37140737,324,8,-6.198561,106.715237,-6.17657643,106.8054332,"Poor quality, not worth the money."
4666,User4666,29,Male,75.39,Healthy,JCo,14.31124195,74,3,-6.179928,106.807355,-6.200214681,106.8234153,"Terrible experience, food was awful."
4667,User4667,18,Female,32.87,Healthy,JCo,4.656024256,151,3,-6.193972,106.829062,-6.200214681,106.8234153,"Excellent taste, worth every penny!"
4668,User4668,54,Female,78.33,Dessert,Burger King,43.29870061,59,5,-6.18087,106.772589,-6.194020442,106.8497223,"Great food, definitely coming back."
4669,User4669,48,Female,98.62,Dessert,Mi Gacoan,23.7232867,296,5,-6.148242,106.837623,-6.17657643,106.8054332,"Unimpressed with the taste, won't return."
4670,User4670,24,Female,37.59,Dessert,Starbucks,30.58789621,61,3,-6.136694,106.796154,-6.184808705,106.8234289,"Poor quality, not worth the money."
4671,User4671,49,Male,86.29,Dessert,McDonald's,73.5857176,26,15,-6.191546,106.710015,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
4672,User4672,66,Female,61.45,Fast Food,KFC,44.42175463,6,7,-6.166565,106.744507,-6.192915894,106.820339,Very tasty and well-prepared.
4673,User4673,60,Male,85.79,Healthy,KFC,47.7229922,221,11,-6.138327,106.887135,-6.192915894,106.820339,"Terrible experience, food was awful."
4674,User4674,57,Female,10.3,Beverage,McDonald's,61.47951771,49,7,-6.132198,106.74898,-6.191438909,106.8429918,"Amazing flavors, highly recommend!"
4675,User4675,19,Male,47.28,Dessert,KFC,48.18729264,74,18,-6.162539,106.738723,-6.192915894,106.820339,The food was delicious and fresh!
4676,User4676,35,Female,80.33,Dessert,McDonald's,33.42617093,301,14,-6.169361,106.786761,-6.191438909,106.8429918,"Great food, definitely coming back."
4677,User4677,59,Female,63.21,Beverage,McDonald's,47.33752879,452,16,-6.123553,106.790875,-6.191438909,106.8429918,The food was bland and tasteless.
4678,User4678,52,Female,37.39,Beverage,Starbucks,30.63406043,309,12,-6.131431,106.8086,-6.184808705,106.8234289,The food was bland and tasteless.
4679,User4679,19,Male,19.54,Fast Food,JCo,63.77185937,91,0,-6.158698,106.715901,-6.200214681,106.8234153,"Great food, definitely coming back."
4680,User4680,56,Male,14.43,Beverage,JCo,53.0038032,222,18,-6.139553,106.897577,-6.200214681,106.8234153,"Terrible experience, food was awful."
4681,User4681,34,Male,65,Dessert,Mi Gacoan,46.1150476,385,11,-6.17822,106.722117,-6.17657643,106.8054332,"Great food, definitely coming back."
4682,User4682,30,Female,63.62,Beverage,Burger King,34.45940574,348,2,-6.15062,106.89441,-6.194020442,106.8497223,"Not worth the price, very disappointing."
4683,User4683,18,Male,64.73,Healthy,Mi Gacoan,12.18401948,32,0,-6.186461,106.825111,-6.17657643,106.8054332,"Terrible experience, food was awful."
4684,User4684,40,Male,45.45,Healthy,JCo,64.46544197,359,18,-6.131925,106.729,-6.200214681,106.8234153,Very tasty and well-prepared.
4685,User4685,50,Male,67.33,Healthy,Starbucks,50.12521594,359,8,-6.106184,106.778345,-6.184808705,106.8234289,The food was bland and tasteless.
4686,User4686,34,Male,29.1,Dessert,McDonald's,43.01098663,286,1,-6.186958,106.765396,-6.191438909,106.8429918,"Unimpressed with the taste, won't return."
4687,User4687,45,Female,70.64,Beverage,McDonald's,30.84067491,236,5,-6.139313,106.823162,-6.191438909,106.8429918,The food was bland and tasteless.
4688,User4688,52,Female,95.15,Fast Food,JCo,34.16076591,382,14,-6.172682,106.768153,-6.200214681,106.8234153,"Amazing flavors, highly recommend!"
4689,User4689,42,Female,54.95,Fast Food,Burger King,46.4783691,488,11,-6.193092,106.765736,-6.194020442,106.8497223,"Great food, definitely coming back."
4690,User4690,52,Female,33.04,Dessert,Mi Gacoan,43.74574438,322,17,-6.160001,106.728138,-6.17657643,106.8054332,"Excellent taste, worth every penny!"
4691,User4691,20,Female,14.31,Beverage,Burger King,45.76206707,13,7,-6.11708,106.819257,-6.194020442,106.8497223,Very tasty and well-prepared.
4692,User4692,48,Male,37.33,Dessert,JCo,59.60343587,62,6,-6.134219,106.738256,-6.200214681,106.8234153,"Terrible experience, food was awful."
4693,User4693,48,Female,20.86,Healthy,Starbucks,34.05824897,227,13,-6.183239,106.761903,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
4694,User4694,23,Female,53.66,Dessert,KFC,7.438804739,122,7,-6.181564,106.827553,-6.192915894,106.820339,"Amazing flavors, highly recommend!"
4695,User4695,66,Female,30.22,Beverage,JCo,64.43304969,174,8,-6.157843,106.714951,-6.200214681,106.8234153,The food was bland and tasteless.
4696,User4696,42,Male,79.45,Healthy,McDonald's,54.11937648,476,1,-6.110508,106.787994,-6.191438909,106.8429918,The food was bland and tasteless.
4697,User4697,24,Female,28.53,Healthy,Mi Gacoan,29.85633863,23,19,-6.136217,106.841273,-6.17657643,106.8054332,The food was bland and tasteless.
4698,User4698,31,Male,99.37,Healthy,Burger King,19.89788778,170,0,-6.196151,106.885617,-6.194020442,106.8497223,"Terrible experience, food was awful."
4699,User4699,35,Female,91.28,Beverage,JCo,9.619260033,460,17,-6.182885,106.821891,-6.200214681,106.8234153,Very tasty and well-prepared.
4700,User4700,55,Female,64.52,Dessert,KFC,34.71659034,339,3,-6.174347,106.880268,-6.192915894,106.820339,"Excellent taste, worth every penny!"
4701,User4701,36,Female,54.42,Dessert,Burger King,17.48778958,384,4,-6.163509,106.858042,-6.194020442,106.8497223,"Unimpressed with the taste, won't return."
4702,User4702,37,Female,25.9,Fast Food,McDonald's,79.50419446,63,10,-6.113333,106.722374,-6.191438909,106.8429918,"Poor quality, not worth the money."
4703,User4703,20,Female,55.01,Beverage,Burger King,67.98128927,460,19,-6.190807,106.726915,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
4704,User4704,41,Female,60.95,Beverage,Mi Gacoan,25.229976,50,3,-6.193944,106.847594,-6.17657643,106.8054332,"Great food, definitely coming back."
4705,User4705,35,Male,63.95,Healthy,JCo,17.68690401,27,18,-6.177083,106.845491,-6.200214681,106.8234153,"Terrible experience, food was awful."
4706,User4706,50,Male,97.16,Fast Food,KFC,22.65584028,292,4,-6.174509,106.856916,-6.192915894,106.820339,"Amazing flavors, highly recommend!"
4707,User4707,51,Male,35.17,Dessert,McDonald's,77.70045367,327,11,-6.100755,106.735739,-6.191438909,106.8429918,Very tasty and well-prepared.
4708,User4708,61,Male,46.94,Fast Food,JCo,46.72411135,73,8,-6.184961,106.740367,-6.200214681,106.8234153,"Terrible experience, food was awful."
4709,User4709,69,Female,17.11,Fast Food,JCo,29.56751262,496,9,-6.166149,106.78223,-6.200214681,106.8234153,Very tasty and well-prepared.
4710,User4710,36,Male,23.39,Beverage,JCo,53.59465842,133,4,-6.117975,106.77216,-6.200214681,106.8234153,"Terrible experience, food was awful."
4711,User4711,60,Male,93.88,Fast Food,Starbucks,16.50970695,472,17,-6.197351,106.796354,-6.184808705,106.8234289,The food was bland and tasteless.
4712,User4712,51,Female,58.62,Healthy,Mi Gacoan,17.71707905,0,15,-6.199466,106.783029,-6.17657643,106.8054332,"Not worth the price, very disappointing."
4713,User4713,26,Female,9.57,Beverage,Burger King,54.13820598,422,8,-6.102777,106.814241,-6.194020442,106.8497223,"Unimpressed with the taste, won't return."
4714,User4714,59,Male,65.58,Healthy,JCo,45.45826781,123,12,-6.125453,106.857586,-6.200214681,106.8234153,The food was delicious and fresh!
4715,User4715,30,Female,37.65,Healthy,KFC,64.32305846,28,16,-6.184951,106.704374,-6.192915894,106.820339,"Poor quality, not worth the money."
4716,User4716,63,Female,94.03,Fast Food,McDonald's,49.86858222,341,7,-6.183329,106.75324,-6.191438909,106.8429918,The food was delicious and fresh!
4717,User4717,19,Female,11.25,Healthy,Mi Gacoan,42.14964618,112,6,-6.181683,106.881429,-6.17657643,106.8054332,The food was delicious and fresh!
4718,User4718,47,Male,77.46,Fast Food,Mi Gacoan,29.01659937,396,3,-6.124225,106.809064,-6.17657643,106.8054332,"Amazing flavors, highly recommend!"
4719,User4719,64,Female,62.57,Dessert,JCo,36.31755944,41,5,-6.146451,106.785717,-6.200214681,106.8234153,"Amazing flavors, highly recommend!"
4720,User4720,30,Female,52.06,Healthy,McDonald's,66.91967183,470,14,-6.110167,106.753391,-6.191438909,106.8429918,"Great food, definitely coming back."
4721,User4721,18,Female,30.02,Healthy,Burger King,93.28775774,441,10,-6.113697,106.701484,-6.194020442,106.8497223,"Poor quality, not worth the money."
4722,User4722,51,Female,56.82,Beverage,Burger King,76.06101459,272,5,-6.146366,106.720789,-6.194020442,106.8497223,Very tasty and well-prepared.
4723,User4723,44,Female,7.88,Healthy,JCo,40.36494799,374,1,-6.142286,106.867802,-6.200214681,106.8234153,"Amazing flavors, highly recommend!"
4724,User4724,61,Male,37.09,Beverage,Burger King,11.04075983,170,17,-6.181895,106.865574,-6.194020442,106.8497223,Very tasty and well-prepared.
4725,User4725,57,Male,59.71,Beverage,KFC,42.06585578,367,9,-6.116946,106.8163,-6.192915894,106.820339,"Excellent taste, worth every penny!"
4726,User4726,48,Male,72.23,Dessert,KFC,24.00993253,272,12,-6.149748,106.815646,-6.192915894,106.820339,The food was bland and tasteless.
4727,User4727,41,Male,66.58,Healthy,McDonald's,17.71341877,80,19,-6.159411,106.843676,-6.191438909,106.8429918,The food was bland and tasteless.
4728,User4728,58,Female,65.13,Fast Food,McDonald's,43.72088106,391,14,-6.117319,106.870507,-6.191438909,106.8429918,Very tasty and well-prepared.
4729,User4729,40,Male,56.33,Healthy,McDonald's,32.96288614,428,0,-6.142413,106.87688,-6.191438909,106.8429918,"Not worth the price, very disappointing."
4730,User4730,30,Male,15.38,Dessert,McDonald's,54.08233807,332,2,-6.191744,106.74526,-6.191438909,106.8429918,"Poor quality, not worth the money."
4731,User4731,20,Female,86.56,Beverage,Burger King,62.86318398,364,10,-6.136562,106.751703,-6.194020442,106.8497223,"Not worth the price, very disappointing."
4732,User4732,43,Male,26.54,Fast Food,Starbucks,19.069183,30,11,-6.174969,106.790402,-6.184808705,106.8234289,The food was bland and tasteless.
4733,User4733,34,Male,50.75,Dessert,Starbucks,39.17164944,194,4,-6.118284,106.799094,-6.184808705,106.8234289,The food was delicious and fresh!
4734,User4734,51,Female,67.7,Healthy,Burger King,22.86918606,180,12,-6.191421,106.808477,-6.194020442,106.8497223,"Great food, definitely coming back."
4735,User4735,38,Male,83.23,Beverage,KFC,51.36451189,38,14,-6.128322,106.753635,-6.192915894,106.820339,"Excellent taste, worth every penny!"
4736,User4736,69,Male,58.89,Healthy,Mi Gacoan,46.72399539,92,7,-6.162613,106.888704,-6.17657643,106.8054332,The food was delicious and fresh!
4737,User4737,69,Female,71.64,Fast Food,JCo,25.85345516,292,14,-6.153458,106.823359,-6.200214681,106.8234153,"Poor quality, not worth the money."
4738,User4738,32,Female,14.42,Beverage,Starbucks,39.03683939,481,2,-6.143199,106.880415,-6.184808705,106.8234289,"Unimpressed with the taste, won't return."
4739,User4739,23,Male,37.29,Healthy,Mi Gacoan,55.76973656,156,0,-6.127195,106.893303,-6.17657643,106.8054332,"Terrible experience, food was awful."
4740,User4740,49,Female,76.25,Fast Food,Starbucks,47.33433929,62,4,-6.107257,106.859647,-6.184808705,106.8234289,"Amazing flavors, highly recommend!"
4741,User4741,65,Male,78.51,Healthy,McDonald's,41.59496218,31,13,-6.121408,106.870438,-6.191438909,106.8429918,"Terrible experience, food was awful."
4742,User4742,34,Male,85.25,Dessert,JCo,12.01924547,159,1,-6.199138,106.845109,-6.200214681,106.8234153,Very tasty and well-prepared.
4743,User4743,18,Male,12.27,Fast Food,McDonald's,60.06655018,456,15,-6.119054,106.762059,-6.191438909,106.8429918,The food was delicious and fresh!
4744,User4744,65,Male,61.57,Beverage,Burger King,37.53177836,391,19,-6.158618,106.791856,-6.194020442,106.8497223,"Amazing flavors, highly recommend!"
4745,User4745,64,Male,66.52,Dessert,JCo,20.02307666,464,7,-6.190678,106.858322,-6.200214681,106.8234153,"Unimpressed with the taste, won't return."
4746,User4746,40,Male,17.21,Dessert,Starbucks,40.67180544,52,5,-6.122589,106.862628,-6.184808705,106.8234289,"Great food, definitely coming back."
4747,User4747,36,Female,48.15,Beverage,JCo,25.63342287,429,14,-6.169379,106.858004,-6.200214681,106.8234153,"Great food, definitely coming back."
4748,User4748,53,Male,54.51,Fast Food,Burger King,68.29278063,122,10,-6.194779,106.726312,-6.194020442,106.8497223,"Great food, definitely coming back."
4749,User4749,46,Male,77.98,Dessert,KFC,39.40211658,445,13,-6.150151,106.877293,-6.192915894,106.820339,The food was bland and tasteless.
4750,User4750,29,Female,56.19,Fast Food,KFC,24.9369381,392,5,-6.15023,106.834882,-6.192915894,106.820339,"Not worth the price, very disappointing."
4751,User4751,56,Male,54.5,Dessert,Mi Gacoan,57.85381585,328,17,-6.196673,106.702833,-6.17657643,106.8054332,"Unimpressed with the taste, won't return."
4752,User4752,27,Female,5.86,Healthy,McDonald's,62.93139674,80,4,-6.123487,106.751768,-6.191438909,106.8429918,"Excellent taste, worth every penny!"
4753,User4753,19,Male,98.21,Healthy,Starbucks,68.17879186,111,8,-6.124561,106.715939,-6.184808705,106.8234289,Very tasty and well-prepared.
4754,User4754,33,Female,89.31,Healthy,Mi Gacoan,40.57014797,77,6,-6.137725,106.867622,-6.17657643,106.8054332,"Amazing flavors, highly recommend!"
4755,User4755,53,Female,23.42,Beverage,Starbucks,46.84662117,140,7,-6.193301,106.739199,-6.184808705,106.8234289,The food was bland and tasteless.
4756,User4756,38,Female,92.87,Dessert,McDonald's,24.23759036,86,0,-6.15693,106.869999,-6.191438909,106.8429918,"Great food, definitely coming back."
4757,User4757,44,Male,94.52,Dessert,KFC,52.75701129,153,19,-6.118748,106.88031,-6.192915894,106.820339,"Great food, definitely coming back."
4758,User4758,62,Female,62.75,Dessert,McDonald's,15.14633387,59,18,-6.16535,106.851335,-6.191438909,106.8429918,"Not worth the price, very disappointing."
4759,User4759,30,Female,39.38,Dessert,KFC,62.65451197,346,12,-6.186342,106.707307,-6.192915894,106.820339,"Excellent taste, worth every penny!"
4760,User4760,65,Female,66.04,Beverage,McDonald's,71.81346488,81,12,-6.167516,106.715441,-6.191438909,106.8429918,"Great food, definitely coming back."
4761,User4761,59,Male,76.44,Dessert,Starbucks,10.43866687,16,11,-6.180056,106.805173,-6.184808705,106.8234289,"Terrible experience, food was awful."
4762,User4762,60,Female,55.75,Dessert,Mi Gacoan,34.23320872,2,0,-6.171962,106.867122,-6.17657643,106.8054332,"Not worth the price, very disappointing."
4763,User4763,33,Female,99.39,Healthy,McDonald's,29.42688586,214,13,-6.138461,106.837932,-6.191438909,106.8429918,"Excellent taste, worth every penny!"
4764,User4764,23,Male,16.39,Beverage,JCo,43.23515166,226,2,-6.122647,106.813562,-6.200214681,106.8234153,Very tasty and well-prepared.
4765,User4765,39,Female,86.14,Dessert,KFC,51.4390141,170,5,-6.119385,106.7634,-6.192915894,106.820339,"Amazing flavors, highly recommend!"
4766,User4766,46,Female,58.52,Fast Food,KFC,42.11565848,353,16,-6.140543,106.765081,-6.192915894,106.820339,"Amazing flavors, highly recommend!"
4767,User4767,56,Female,37.47,Beverage,KFC,17.65937315,374,12,-6.175272,106.793739,-6.192915894,106.820339,"Amazing flavors, highly recommend!"
4768,User4768,25,Female,20.68,Beverage,Starbucks,45.18505935,80,13,-6.104799,106.806819,-6.184808705,106.8234289,"Poor quality, not worth the money."
4769,User4769,37,Female,39.81,Healthy,JCo,51.92072896,228,5,-6.115131,106.783725,-6.200214681,106.8234153,"Poor quality, not worth the money."
4770,User4770,24,Male,24.76,Dessert,McDonald's,35.79235556,52,19,-6.134446,106.812326,-6.191438909,106.8429918,"Great food, definitely coming back."
4771,User4771,30,Female,76.21,Dessert,JCo,48.15302922,123,7,-6.149963,106.894482,-6.200214681,106.8234153,"Great food, definitely coming back."
4772,User4772,27,Male,30.17,Healthy,KFC,15.81965389,3,15,-6.165519,106.828576,-6.192915894,106.820339,The food was bland and tasteless.
4773,User4773,44,Female,32.46,Dessert,McDonald's,27.98590678,360,5,-6.140978,106.83907,-6.191438909,106.8429918,The food was delicious and fresh!
4774,User4774,38,Female,19.42,Beverage,Mi Gacoan,5.532763396,48,16,-6.168004,106.81059,-6.17657643,106.8054332,The food was delicious and fresh!
